Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,heading,roll,pitch,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
555,39.330,-0.930,1.090,9.620,-69.969,-55.625,-42.062,0.031,-0.094,0.031,145.875,-5.000,-6.500,-0.120,-0.005,0.020,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
556,39.402,-0.935,1.085,9.610,-69.375,-55.625,-42.062,0.000,-0.438,0.031,145.875,-4.969,-6.500,-0.075,-0.030,-0.185,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
557,39.473,-0.930,1.110,9.655,-69.750,-55.219,-42.062,-0.062,0.531,-0.063,145.875,-4.969,-6.500,-0.090,-0.020,-0.090,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
558,39.544,-0.925,1.110,9.675,-70.125,-55.094,-42.812,-0.218,0.594,-0.063,145.875,-4.969,-6.500,-0.075,-0.005,0.045,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
558,39.544,-0.925,1.110,9.675,-70.125,-55.094,-42.812,-0.218,0.594,-0.063,145.875,-4.969,-6.500,-0.075,-0.005,0.045,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
559,39.616,-0.925,1.115,9.600,-69.750,-55.281,-43.625,-0.125,-0.312,0.031,145.875,-4.938,-6.500,-0.070,0.010,-0.075,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
560,39.687,-0.915,1.070,9.590,-69.750,-55.281,-43.500,-0.063,-0.437,0.062,145.875,-4.938,-6.500,-0.070,-0.005,-0.075,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
561,39.756,-0.935,1.080,9.630,-69.969,-55.094,-43.281,-0.188,-0.344,0.032,145.875,-4.938,-6.500,-0.065,-0.005,-0.050,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
562,39.827,-0.960,1.115,9.685,-70.188,-54.344,-43.062,0.000,-0.157,0.000,145.875,-4.938,-6.500,-0.070,0.050,-0.050,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
563,39.900,-0.960,1.075,9.720,-70.188,-54.750,-42.812,0.157,-0.094,-0.063,145.875,-4.938,-6.500,-0.040,0.015,-0.110,-0.845,1.100,9.700,0.292,0.058,-0.041,-0.954
564,39.972,-0.930,1.085,9.645,-69.781,-54.875,-42.812,-0.032,-0.125,-0.032,145.875,-4.938,-6.500,-0.075,-0.025,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
564,39.972,-0.930,1.085,9.645,-69.781,-54.875,-42.812,-0.032,-0.125,-0.032,145.875,-4.938,-6.500,-0.075,-0.025,-0.035,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
565,40.043,-0.940,1.125,9.615,-69.938,-54.656,-43.468,-0.094,-0.062,0.032,145.875,-4.938,-6.500,-0.080,0.005,-0.065,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
566,40.114,-0.910,1.110,9.625,-69.938,-55.281,-42.282,-0.062,0.032,-0.031,145.875,-4.938,-6.500,-0.070,0.010,-0.110,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
567,40.185,-0.870,1.105,9.620,-69.781,-55.094,-41.282,-0.093,-0.187,0.062,145.875,-4.938,-6.500,-0.040,0.000,-0.070,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
568,40.256,-0.885,1.115,9.615,-69.969,-54.688,-42.468,-0.062,-0.125,0.032,145.875,-4.938,-6.500,-0.020,-0.010,-0.085,-0.845,1.100,9.700,0.292,0.058,-0.041,-0.954
569,40.327,-0.905,1.070,9.615,-69.750,-55.094,-42.656,0.000,-0.188,-0.093,145.875,-4.938,-6.500,-0.045,-0.030,-0.075,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
570,40.398,-0.935,1.050,9.635,-70.125,-55.500,-43.062,0.000,-0.094,-0.062,145.875,-4.938,-6.500,-0.060,-0.055,-0.065,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
570,40.398,-0.935,1.050,9.635,-70.125,-55.500,-43.062,0.000,-0.094,-0.062,145.875,-4.938,-6.500,-0.060,-0.055,-0.065,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
571,40.469,-0.930,1.070,9.630,-70.125,-55.625,-43.062,-0.031,-0.031,0.062,145.875,-4.938,-6.500,-0.100,-0.045,-0.055,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
572,40.541,-0.865,1.075,9.545,-69.969,-55.219,-42.625,0.000,0.000,0.032,145.875,-4.938,-6.500,-0.070,-0.020,-0.080,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
573,40.611,-0.900,1.100,9.620,-69.594,-54.875,-42.781,-0.031,-0.188,0.032,145.875,-4.938,-6.500,-0.050,0.000,-0.075,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
574,40.683,-0.915,1.115,9.600,-69.375,-55.062,-42.812,0.000,-0.125,0.032,145.875,-4.938,-6.500,-0.060,0.010,-0.095,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
575,40.756,-0.945,1.105,9.620,-69.969,-55.062,-43.468,0.062,-0.156,0.032,145.875,-4.938,-6.500,-0.040,-0.005,-0.125,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
576,40.827,-0.935,1.115,9.615,-70.719,-55.281,-43.875,0.000,-0.031,0.000,145.875,-4.938,-6.500,-0.075,0.000,-0.070,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
576,40.827,-0.935,1.115,9.615,-70.719,-55.281,-43.875,0.000,-0.031,0.000,145.875,-4.938,-6.500,-0.075,0.000,-0.070,-0.850,1.100,9.700,0.292,0.058,-0.041,-0.954
577,40.897,-0.935,1.135,9.620,-70.875,-55.625,-43.468,0.000,-0.031,0.000,145.875,-4.938,-6.500,-0.075,0.015,-0.055,-0.845,1.100,9.700,0.292,0.058,-0.041,-0.954
578,40.966,-0.930,1.135,9.610,-70.344,-55.219,-42.812,0.125,-0.312,0.032,145.875,-4.938,-6.500,-0.065,0.010,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
579,41.037,-0.920,1.110,9.605,-69.969,-55.094,-42.812,0.063,-0.125,0.000,145.875,-4.938,-6.500,-0.080,-0.005,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
580,41.108,-0.910,1.095,9.610,-69.969,-55.500,-42.656,-0.093,-0.188,0.062,145.875,-4.938,-6.500,-0.065,-0.005,-0.100,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
581,41.178,-0.910,1.095,9.615,-69.969,-54.875,-42.656,-0.093,-0.062,-0.063,145.875,-4.938,-6.500,-0.080,0.005,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
582,41.248,-0.925,1.085,9.635,-69.219,-54.469,-42.812,0.032,-0.157,-0.063,145.875,-4.938,-6.500,-0.075,-0.005,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
582,41.248,-0.925,1.085,9.635,-69.219,-54.469,-42.812,0.032,-0.157,-0.063,145.875,-4.938,-6.500,-0.075,-0.005,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
583,41.318,-0.915,1.085,9.640,-69.031,-54.875,-42.406,0.062,-0.219,0.031,145.875,-4.938,-6.500,-0.085,-0.010,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
584,41.389,-0.910,1.070,9.645,-69.562,-55.281,-43.250,0.062,-0.281,-0.031,145.875,-4.938,-6.500,-0.065,-0.015,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
585,41.460,-0.910,1.075,9.610,-69.750,-54.875,-42.875,0.032,-0.250,-0.093,145.875,-4.938,-6.500,-0.060,-0.025,-0.065,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
586,41.530,-0.975,1.100,9.685,-69.969,-54.656,-42.031,0.000,-0.094,-0.032,145.875,-4.938,-6.500,-0.060,-0.015,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
587,41.600,-0.930,1.075,9.630,-70.188,-54.875,-42.562,0.031,0.156,0.093,145.875,-4.938,-6.500,-0.055,-0.005,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
588,41.675,-0.870,1.065,9.535,-70.344,-54.688,-42.406,0.031,0.312,0.093,145.875,-4.938,-6.500,-0.065,-0.010,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
588,41.675,-0.870,1.065,9.535,-70.344,-54.688,-42.406,0.031,0.312,0.093,145.875,-4.938,-6.500,-0.065,-0.010,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
589,41.746,-0.930,1.095,9.615,-70.125,-55.094,-42.406,0.031,0.125,0.062,145.875,-4.938,-6.500,-0.080,-0.005,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
590,41.814,-0.980,1.125,9.695,-69.562,-55.625,-42.218,0.031,0.094,0.031,145.875,-4.938,-6.500,-0.075,0.010,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
591,41.885,-0.965,1.130,9.690,-69.562,-55.406,-42.218,0.031,-0.094,0.000,145.875,-4.938,-6.500,-0.060,0.015,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
592,41.956,-0.905,1.120,9.635,-69.969,-54.875,-42.406,-0.062,0.000,-0.031,145.875,-4.938,-6.500,-0.055,0.010,-0.070,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
593,42.027,-0.905,1.115,9.600,-70.188,-54.875,-42.875,-0.062,-0.031,-0.062,145.875,-4.938,-6.500,-0.055,0.005,-0.100,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
594,42.098,-0.930,1.115,9.615,-69.781,968.938,-43.031,-0.031,0.000,-0.062,145.875,-4.938,-6.500,-0.080,0.005,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
594,42.098,-0.930,1.115,9.615,-69.781,968.938,-43.031,-0.031,0.000,-0.062,145.875,-4.938,-6.500,-0.080,0.005,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
595,42.167,-0.920,1.100,9.620,-69.562,968.938,-42.218,-0.031,-0.062,-0.031,145.875,-4.938,-6.500,-0.070,-0.005,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
596,42.237,-0.930,1.090,9.645,-69.375,-54.656,-42.812,-0.031,-0.093,-0.031,145.875,-4.938,-6.500,-0.080,-0.010,-0.050,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
597,42.308,-0.910,1.075,9.610,-69.188,-54.656,-43.625,-0.031,-0.031,-0.093,145.875,-4.938,-6.500,-0.065,-0.025,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
598,42.378,-0.915,1.070,9.620,-69.562,-55.062,-43.281,-0.031,0.156,-0.157,145.875,-4.938,-6.500,-0.070,-0.030,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
599,42.450,-0.895,1.090,9.610,-69.562,-55.406,-43.062,0.032,0.094,-0.032,145.875,-4.938,-6.500,-0.045,-0.010,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
600,42.519,-0.910,1.090,9.650,-69.781,-54.875,-42.656,0.125,-0.032,0.093,145.875,-4.938,-6.500,-0.060,-0.010,-0.050,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
600,42.519,-0.910,1.090,9.650,-69.781,-54.875,-42.656,0.125,-0.032,0.093,145.875,-4.938,-6.500,-0.060,-0.010,-0.050,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
601,42.590,-0.915,1.070,9.645,-70.344,-53.781,-42.000,0.032,0.000,0.031,145.875,-4.938,-6.500,-0.065,-0.025,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
602,42.661,-0.925,1.085,9.655,-69.938,-54.125,-42.156,-0.031,0.032,0.062,145.875,-4.938,-6.500,-0.035,-0.025,-0.130,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
603,42.732,-0.920,1.105,9.625,-69.562,-54.688,-43.031,0.031,0.000,0.062,145.875,-4.938,-6.500,-0.080,-0.005,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
604,42.803,-0.915,1.100,9.610,-69.969,-55.219,-42.875,0.031,0.000,-0.031,145.875,-4.938,-6.500,-0.115,0.005,-0.020,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
605,42.872,-0.900,1.100,9.625,-69.969,-55.625,-42.406,-0.031,0.032,0.000,145.875,-4.938,-6.500,-0.095,-0.005,-0.040,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
606,42.943,-0.920,1.100,9.625,-69.750,-55.500,-43.031,-0.062,-0.031,-0.063,145.875,-4.938,-6.500,-0.075,-0.005,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
606,42.943,-0.920,1.100,9.625,-69.750,-55.500,-43.031,-0.062,-0.031,-0.063,145.875,-4.938,-6.500,-0.075,-0.005,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
607,43.014,-0.930,1.090,9.625,-69.969,-55.500,-43.625,-0.062,0.156,-0.125,145.875,-4.938,-6.500,-0.070,0.000,-0.100,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
608,43.085,-0.845,1.090,9.510,-70.188,-55.281,-43.000,-0.031,0.125,-0.125,145.875,-4.938,-6.500,-0.090,-0.010,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
609,43.155,-0.920,1.095,9.610,-69.781,-54.656,-42.656,0.031,0.032,-0.032,145.875,-4.938,-6.500,-0.070,-0.015,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
610,43.224,-0.930,1.080,9.610,-69.562,-54.250,-42.656,0.062,-0.093,0.093,145.875,-4.938,-6.500,-0.060,-0.005,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
611,43.295,-0.920,1.085,9.620,-69.750,-54.875,-43.062,0.062,-0.093,-0.032,145.875,-4.938,-6.500,-0.055,-0.010,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
612,43.366,-0.925,1.090,9.615,-69.750,-54.875,-43.218,0.093,-0.125,-0.062,145.875,-4.938,-6.500,-0.080,-0.020,-0.070,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
612,43.366,-0.925,1.090,9.615,-69.750,-54.875,-43.218,0.093,-0.125,-0.062,145.875,-4.938,-6.500,-0.080,-0.020,-0.070,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
613,43.436,-0.930,1.090,9.595,-69.969,-54.469,-43.781,0.062,0.000,-0.031,145.875,-4.938,-6.500,-0.075,-0.015,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
614,43.507,-0.920,1.090,9.620,-70.188,-55.094,-43.625,-0.062,-0.125,-0.062,145.875,-4.938,-6.500,-0.065,-0.005,-0.065,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
615,43.575,-0.915,1.090,9.605,-69.594,-55.281,-42.875,-0.093,0.032,-0.062,145.875,-4.938,-6.500,-0.070,-0.005,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
616,43.646,-0.930,1.095,9.605,-69.000,-55.062,-43.031,0.000,0.063,0.000,145.875,-4.938,-6.500,-0.080,-0.005,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
617,43.717,-0.915,1.090,9.590,-69.188,-55.062,-43.156,0.000,-0.031,0.031,145.875,-4.938,-6.500,-0.080,-0.005,-0.055,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
618,43.788,-0.925,1.095,9.620,-69.375,-55.062,-43.156,-0.093,-0.031,0.031,145.875,-4.938,-6.500,-0.075,-0.005,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
619,43.858,-0.925,1.110,9.620,-69.188,-55.062,-43.031,-0.093,0.032,0.031,145.875,-4.938,-6.500,-0.080,0.000,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
619,43.858,-0.925,1.110,9.620,-69.188,-55.062,-43.031,-0.093,0.032,0.031,145.875,-4.938,-6.500,-0.080,0.000,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
620,43.927,-0.925,1.105,9.640,-69.375,-55.062,-43.031,-0.031,0.093,-0.031,145.875,-4.938,-6.500,-0.055,0.000,-0.110,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
621,43.999,-0.900,1.105,9.605,-69.562,-55.062,-43.156,0.031,-0.032,-0.031,145.875,-4.938,-6.500,-0.065,-0.010,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
622,44.069,-0.920,1.110,9.620,-69.781,-55.406,-43.406,0.062,0.281,-0.031,145.875,-4.938,-6.500,-0.075,-0.010,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
623,44.140,-0.920,1.095,9.615,-70.188,-55.219,-43.281,0.031,0.125,-0.062,145.875,-4.938,-6.500,-0.080,0.000,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
624,44.210,-0.925,1.095,9.625,-69.969,-54.875,-43.281,-0.062,-0.063,0.000,145.875,-4.938,-6.500,-0.070,0.000,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
625,44.279,-0.910,1.100,9.620,-69.562,-55.062,-42.656,-0.032,-0.063,0.093,145.875,-4.938,-6.500,-0.075,-0.005,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
625,44.279,-0.910,1.100,9.620,-69.562,-55.062,-42.656,-0.032,-0.063,0.093,145.875,-4.938,-6.500,-0.075,-0.005,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
626,44.350,-0.920,1.085,9.630,-69.781,-55.062,-43.000,0.031,0.031,0.093,145.875,-4.938,-6.500,-0.070,-0.010,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
627,44.420,-0.920,1.080,9.630,-70.188,-55.062,-43.156,0.062,0.031,0.062,145.875,-4.938,-6.500,-0.080,-0.005,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
628,44.491,-0.935,1.095,9.635,-69.969,-55.062,-42.812,0.032,0.093,-0.063,145.875,-4.938,-6.500,-0.070,0.000,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
629,44.562,-0.930,1.085,9.620,-69.562,-55.062,-42.656,-0.031,0.032,-0.157,145.875,-4.938,-6.500,-0.075,-0.005,-0.070,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
630,44.631,-0.930,1.070,9.635,-69.375,-54.312,-42.656,-0.031,0.000,-0.093,145.875,-4.938,-6.500,-0.075,-0.005,-0.040,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
631,44.705,-0.920,1.070,9.630,-69.938,-54.531,-43.062,0.000,0.125,-0.062,145.875,-4.938,-6.500,-0.060,-0.010,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
631,44.705,-0.920,1.070,9.630,-69.938,-54.531,-43.062,0.000,0.125,-0.062,145.875,-4.938,-6.500,-0.060,-0.010,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
632,44.774,-0.910,1.090,9.630,-70.125,-55.094,-43.406,0.000,0.094,-0.062,145.875,-4.938,-6.500,-0.080,-0.010,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
633,44.844,-0.900,1.090,9.620,-69.750,-55.094,-44.000,-0.062,0.125,-0.031,145.875,-4.938,-6.500,-0.085,-0.005,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
634,44.915,-0.900,1.080,9.610,-69.562,-55.094,-43.406,0.032,0.062,-0.031,145.875,-4.938,-6.500,-0.075,-0.020,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
635,44.985,-0.910,1.100,9.635,-69.562,-54.875,-42.562,0.062,0.000,0.032,145.875,-4.938,-6.500,-0.050,-0.015,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
636,45.055,-0.925,1.095,9.630,-69.969,-55.062,-42.562,0.031,-0.093,-0.032,145.875,-4.938,-6.500,-0.075,-0.005,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
637,45.124,-0.940,1.070,9.640,-70.188,-55.062,-42.812,-0.032,-0.093,-0.032,145.875,-4.938,-6.500,-0.075,-0.025,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
637,45.124,-0.940,1.070,9.640,-70.188,-55.062,-42.812,-0.032,-0.093,-0.032,145.875,-4.938,-6.500,-0.075,-0.025,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
638,45.194,-0.935,1.085,9.620,-69.969,-55.062,-43.281,-0.062,-0.157,0.032,145.875,-4.938,-6.500,-0.090,-0.025,-0.070,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
639,45.265,162.855,1.105,9.710,-69.969,-54.656,-42.688,-0.031,-0.125,-0.031,145.875,-4.938,-6.500,-0.085,-0.010,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
640,45.336,162.940,1.090,9.630,-69.969,-55.000,-42.062,0.000,-0.156,0.062,145.875,-4.938,-6.500,-0.060,-0.005,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
641,45.406,-0.910,1.095,9.620,-70.125,-55.625,-42.406,0.000,-0.094,0.062,145.875,-4.938,-6.500,-0.055,0.000,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
642,45.476,-0.920,1.095,9.625,-70.344,-55.094,-43.406,-0.031,-0.188,0.031,145.875,-4.938,-6.500,-0.070,-0.010,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
643,45.546,-0.915,1.080,9.600,-70.344,-55.219,-44.062,-0.031,-0.125,0.062,145.875,-4.938,-6.500,-0.070,-0.025,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
643,45.546,-0.915,1.080,9.600,-70.344,-55.219,-44.062,-0.031,-0.125,0.062,145.875,-4.938,-6.500,-0.070,-0.025,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
644,45.617,-0.925,1.085,9.605,-70.500,-55.406,-44.062,-0.031,-0.031,0.062,145.875,-4.938,-6.500,-0.070,-0.015,-0.075,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
645,45.687,-0.910,1.090,9.605,-69.938,-55.406,-43.062,-0.031,0.000,-0.032,145.875,-4.938,-6.500,-0.080,-0.015,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
646,45.758,-0.925,1.075,9.615,-69.562,-55.406,-42.812,0.032,-0.094,-0.032,145.875,-4.938,-6.500,-0.080,-0.015,-0.070,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
647,45.828,-0.925,1.085,9.595,-69.375,-55.406,-43.156,0.125,0.031,0.000,145.875,-4.938,-6.500,-0.080,0.000,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
648,45.899,-0.925,1.105,9.610,-69.375,-55.406,-42.812,0.093,-0.031,-0.031,145.875,-4.938,-6.500,-0.070,0.000,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
649,45.971,-0.875,1.110,9.545,-69.750,-54.875,-42.812,0.031,-0.094,-0.062,145.875,-4.938,-6.500,-0.065,0.005,-0.100,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
649,45.971,-0.875,1.110,9.545,-69.750,-54.875,-42.812,0.031,-0.094,-0.062,145.875,-4.938,-6.500,-0.065,0.005,-0.100,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
650,46.042,-0.915,1.095,9.605,-69.969,-54.875,-42.625,0.000,0.062,-0.032,145.875,-4.938,-6.500,-0.070,-0.005,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
651,46.113,-0.935,1.055,9.650,-70.188,-54.656,-42.469,-0.031,0.125,0.031,145.875,-4.938,-6.500,-0.085,-0.035,-0.055,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
652,46.183,-0.935,1.075,9.640,-69.969,-54.250,-42.062,0.000,0.094,-0.031,145.875,-4.938,-6.500,-0.085,-0.025,-0.060,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
653,46.254,-0.935,1.105,9.650,-69.750,-54.656,-42.468,-0.032,0.094,-0.125,145.875,-4.938,-6.500,-0.085,0.000,-0.045,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
654,46.326,-0.900,1.095,9.635,-70.125,-55.281,-43.281,-0.093,0.062,-0.063,145.875,-4.938,-6.500,-0.080,-0.005,-0.015,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
655,46.398,-0.910,1.095,9.620,-70.344,-55.500,-43.500,-0.031,0.000,0.000,145.875,-4.938,-6.500,-0.060,-0.015,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
655,46.398,-0.910,1.095,9.620,-70.344,-55.500,-43.500,-0.031,0.000,0.000,145.875,-4.938,-6.500,-0.060,-0.015,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
656,46.469,-0.925,1.110,9.605,-70.188,-55.625,-43.281,-0.031,0.093,0.032,145.875,-4.938,-6.500,-0.075,-0.005,-0.100,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
657,46.539,-0.915,1.095,9.620,-69.969,-55.406,-43.468,-0.031,-0.250,0.157,145.875,-4.938,-6.500,-0.075,-0.005,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
658,46.612,-0.920,1.100,9.610,-69.375,-55.062,-43.218,-0.094,-0.093,0.032,145.875,-4.938,-6.500,-0.070,-0.015,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
659,46.684,-0.905,1.125,9.550,-70.125,-54.656,-43.156,-0.063,-0.062,-0.093,145.875,-4.938,-6.500,-0.075,0.000,-0.105,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
660,46.756,-0.925,1.095,9.620,-70.500,-54.250,-42.812,0.000,0.094,-0.062,145.875,-4.938,-6.500,-0.075,-0.005,-0.080,-0.840,1.100,9.700,0.292,0.058,-0.041,-0.954
661,46.827,-0.920,1.075,9.635,-69.969,-54.656,-42.688,-0.031,0.063,0.032,145.875,-4.938,-6.500,-0.125,-0.015,0.040,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
661,46.827,-0.920,1.075,9.635,-69.969,-54.656,-42.688,-0.031,0.063,0.032,145.875,-4.938,-6.500,-0.125,-0.015,0.040,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
662,46.899,-0.925,1.100,9.615,-70.344,-55.062,-43.500,0.000,0.032,0.093,145.875,-4.938,-6.500,-0.070,-0.005,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
663,46.973,-0.920,1.110,9.605,-70.125,-55.406,-43.281,0.031,0.250,0.031,145.875,-4.938,-6.500,-0.080,0.000,-0.090,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
664,47.045,-0.840,1.075,9.495,-69.750,-55.000,-43.062,0.062,-0.032,-0.062,145.875,-4.938,-6.500,-0.065,-0.020,-0.085,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
665,47.116,-0.915,1.080,9.610,-69.562,-54.469,-42.406,0.031,-0.032,-0.093,145.875,-4.938,-6.500,-0.070,-0.020,-0.095,-0.840,1.100,9.700,0.292,0.058,-0.042,-0.954
